First Name,Middle Name,Last Name,Employee Salary,Days Worked,Years Worked,Days Lived,Year Lived,Years Lived,Termination
Fname 5326,D,Lname 5326,54961.92,1044,3,11352,-87,31,0
Fname 6629,,Lname 6629,54949.44,1191,3,9455,-92,26,0
Fname 4330,,Lname 4330,54905.76,932,3,9310,-93,26,0
Fname 6586,,Lname 6586,54905.76,932,3,10138,-90,28,0
Fname 5861,ELIZABETH,Lname 5861,54901.6,4082,11,20051,-63,55,0
Fname 9558,D,Lname 9558,54837.12,764,2,8643,-94,24,0
Fname 361,,Lname 361,54830.88,1107,3,13466,-81,37,0
Fname 8141,K,Lname 8141,54756,519,1,10197,-90,28,0
Fname 2974,C,Lname 2974,54756,330,1,10750,-89,29,0
Fname 3336,,Lname 3336,54756,302,1,10165,-90,28,0
Fname 8477,,Lname 8477,54756,260,1,15402,-76,42,0
Fname 6738,S,Lname 6738,54756,225,1,13164,-82,36,0
Fname 7031,N,Lname 7031,54756,204,1,11521,-87,32,0
Fname 7814,R,Lname 7814,54756,204,1,12969,-83,36,0
Fname 13226,,Lname 13226,54756,204,1,13413,-81,37,0
Fname 7977,,Lname 7977,54756,197,1,14937,-77,41,0
Fname 9261,C,Lname 9261,54756,197,1,10642,-89,29,0
Fname 7034,E,Lname 7034,54756,176,0,10906,-88,30,0
Fname 3694,,Lname 3694,54756,169,0,12145,-85,33,0
Fname 8580,M,Lname 8580,54756,169,0,9419,-92,26,0
Fname 8382,,Lname 8382,54756,147,0,14698,-78,40,0
Fname 8151,,Lname 8151,54737.28,1590,4,11588,-86,32,0
Fname 5234,,Lname 5234,54647.84,764,2,9589,-92,26,0
Fname 831,,Lname 831,54624.96,407,1,11363,-87,31,0
Fname 8261,,Lname 8261,54612.48,764,2,9214,-93,25,0
Fname 8819,,Lname 8819,54612.48,764,2,10388,-90,28,0
Fname 9029,P,Lname 9029,54612.48,764,2,8786,-94,24,0
Fname 13205,,Lname 13205,54612.48,764,2,8571,-95,23,0
Fname 1998,,Lname 1998,54550.08,932,3,12345,-84,34,0
Fname 2022,C,Lname 2022,54550.08,932,3,10070,-91,28,0
Fname 2922,R,Lname 2922,54550.08,932,3,10745,-89,29,0
Fname 2962,T,Lname 2962,54550.08,932,3,13126,-82,36,0
Fname 4411,B,Lname 4411,54550.08,932,3,11173,-88,31,0
Fname 5490,,Lname 5490,54550.08,932,3,9025,-93,25,0
Fname 5642,,Lname 5642,54550.08,932,3,9402,-92,26,0
Fname 5883,,Lname 5883,54550.08,932,3,9363,-93,26,0
Fname 6157,,Lname 6157,54550.08,932,3,10942,-88,30,0
Fname 6709,C,Lname 6709,54550.08,932,3,10557,-89,29,0
Fname 4305,E,Lname 4305,54531.36,1044,3,17613,-70,48,0
Fname 4521,,Lname 4521,54523.04,1548,4,8693,-94,24,0
Fname 6966,A,Lname 6966,54493.92,827,2,12631,-84,35,0
Fname 7120,,Lname 7120,54493.92,827,2,12975,-83,36,0
Fname 2767,,Lname 2767,54475.2,617,2,9134,-93,25,0
Fname 8646,G,Lname 8646,54369.12,764,2,8797,-94,24,0
Fname 4506,,Lname 4506,54312.96,2885,8,15223,-76,42,0
Fname 5875,N,Lname 5875,54194.4,932,3,13918,-80,38,0
Fname 3376,L,Lname 3376,54194.4,827,2,13743,-81,38,0
Fname 6013,,Lname 6013,54194.4,827,2,11782,-86,32,0
Fname 6156,A,Lname 6156,54082.08,932,3,9938,-91,27,0
Fname 8127,MARIE,Lname 8127,54063.36,225,1,17631,-70,48,0
Fname 7762,,Lname 7762,54025.92,589,2,9386,-92,26,0
Fname 4578,H,Lname 4578,54007.2,743,2,12010,-85,33,0
Fname 5830,M,Lname 5830,54007.2,463,1,9191,-93,25,0
Fname 3487,,Lname 3487,54007.2,392,1,10429,-90,29,0
Fname 4866,,Lname 4866,54007.2,386,1,15390,-76,42,0
Fname 5201,R,Lname 5201,54007.2,372,1,11985,-85,33,0
Fname 5202,W,Lname 5202,54007.2,365,1,10291,-90,28,0
Fname 1546,,Lname 1546,54007.2,351,1,13556,-81,37,0
Fname 1851,O,Lname 1851,54007.2,351,1,10064,-91,28,0
Fname 2056,,Lname 2056,54007.2,351,1,12179,-85,33,0
Fname 2255,,Lname 2255,54007.2,351,1,10109,-90,28,0
Fname 2256,M,Lname 2256,54007.2,351,1,13384,-81,37,0
Fname 4038,R,Lname 4038,54007.2,337,1,12507,-84,34,0
Fname 7692,,Lname 7692,53988.48,848,2,12052,-85,33,0
Fname 3035,L,Lname 3035,53976,568,2,22922,-55,63,0
Fname 1865,,Lname 1865,53976,253,1,21345,-60,58,0
Fname 3011,ANNE,Lname 3011,53801.28,603,2,9416,-92,26,0
Fname 1151,,Lname 1151,53782.56,743,2,12216,-85,33,0
Fname 365,,Lname 365,53707.68,722,2,9727,-92,27,0
Fname 3079,E,Lname 3079,53651.52,708,2,10083,-91,28,0
Fname 753,,Lname 753,53445.6,708,2,11174,-88,31,0
Fname 1253,,Lname 1253,53445.6,708,2,13296,-82,36,0
Fname 1666,K,Lname 1666,53445.6,708,2,13449,-81,37,0
Fname 7493,C,Lname 7493,53389.44,1240,3,9255,-93,25,0
Fname 5331,B,Lname 5331,53389.44,988,3,10071,-91,28,0
Fname 8283,E,Lname 8283,53389.44,764,2,10561,-89,29,0
Fname 6736,,Lname 6736,53258.4,568,2,11213,-87,31,0
Fname 7290,M,Lname 7290,53258.4,554,2,8959,-94,25,0
Fname 7556,,Lname 7556,53258.4,554,2,9105,-93,25,0
Fname 7739,,Lname 7739,53258.4,554,2,10123,-90,28,0
Fname 7971,N,Lname 7971,53258.4,554,2,9254,-93,25,0
Fname 9097,C,Lname 9097,53258.4,540,1,10345,-90,28,0
Fname 9067,A,Lname 9067,53258.4,533,1,8973,-94,25,0
Fname 5704,ROCHELLE,Lname 5704,53052.48,757,2,15994,-74,44,0
Fname 7315,,Lname 7315,53052.48,477,1,14844,-77,41,0
Fname 6658,M,Lname 6658,53023.36,1730,5,9351,-93,26,0
Fname 3406,A,Lname 3406,52936,351,1,9008,-93,25,0
Fname 556,,Lname 556,52696.8,708,2,9464,-92,26,0
Fname 3588,M,Lname 3588,52696.8,708,2,9445,-92,26,0
Fname 267,E,Lname 267,52621.92,3634,10,13677,-81,37,0
Fname 5898,,Lname 5898,52528.32,827,2,9808,-91,27,0
Fname 6927,H,Lname 6927,52497.12,764,2,9385,-92,26,0
Fname 4623,,Lname 4623,52397.28,1016,3,8972,-94,25,0
Fname 4024,,Lname 4024,52341.12,2080,6,15470,-76,42,0
Fname 4211,B,Lname 4211,52341.12,1933,5,12501,-84,34,0
Fname 1036,V,Lname 1036,52341.12,1093,3,11094,-88,30,0
Fname 9735,B,Lname 9735,52322.4,862,2,16774,-72,46,0
Fname 5986,P,Lname 5986,52322.4,631,2,9817,-91,27,0
Fname 2850,,Lname 2850,52247.52,827,2,13524,-81,37,0
Fname 5838,A,Lname 5838,52247.52,827,2,10882,-88,30,0
Fname 6014,A,Lname 6014,52247.52,827,2,10168,-90,28,0
Fname 6276,K,Lname 6276,52247.52,827,2,15897,-75,44,0
Fname 6826,,Lname 6826,52247.52,827,2,9549,-92,26,0
Fname 6857,,Lname 6857,52247.52,827,2,10119,-90,28,0
Fname 6858,T,Lname 6858,52247.52,827,2,9944,-91,27,0
Fname 6898,R,Lname 6898,52247.52,827,2,10979,-88,30,0
Fname 6900,L,Lname 6900,52247.52,827,2,13225,-82,36,0
Fname 2290,L,Lname 2290,52191.36,5902,16,20196,-63,55,0
Fname 4643,,Lname 4643,52172.64,603,2,8620,-95,24,0
Fname 4624,E,Lname 4624,52166.4,981,3,8735,-94,24,0
Fname 2806,M,Lname 2806,52135.2,330,1,12823,-83,35,0
Fname 6028,,Lname 6028,52135.2,330,1,9085,-93,25,0
Fname 8653,,Lname 8653,52135.2,260,1,9427,-92,26,0
Fname 8830,Q,Lname 8830,52135.2,246,1,10694,-89,29,0
Fname 2161,,Lname 2161,52135.2,239,1,10490,-89,29,0
Fname 2852,T,Lname 2852,52135.2,232,1,12556,-84,34,0
Fname 8987,M,Lname 8987,52135.2,232,1,10275,-90,28,0
Fname 7847,J,Lname 7847,52135.2,190,1,13826,-80,38,0
Fname 7058,,Lname 7058,52135.2,162,0,10008,-91,27,0
Fname 3535,M,Lname 3535,52116.48,617,2,10573,-89,29,0
Fname 5633,D,Lname 5633,51981.28,1996,5,9063,-93,25,0
Fname 3794,D,Lname 3794,51966.72,827,2,11406,-87,31,0
Fname 3832,A,Lname 3832,51966.72,827,2,9952,-91,27,0
Fname 5776,,Lname 5776,51966.72,827,2,9987,-91,27,0
Fname 6411,I,Lname 6411,51966.72,827,2,10104,-90,28,0
Fname 6856,,Lname 6856,51966.72,827,2,10063,-91,28,0
Fname 6964,,Lname 6964,51966.72,827,2,13711,-81,38,0
Fname 588,,Lname 588,51948,4404,12,12572,-84,34,0
Fname 28,,Lname 28,51948,4390,12,17040,-71,47,0
Fname 4304,,Lname 4304,51948,1246,3,11011,-88,30,0
Fname 3229,,Lname 3229,51948,1016,3,9491,-92,26,0
Fname 866,,Lname 866,51929.28,708,2,10414,-90,29,0
Fname 868,B,Lname 868,51929.28,708,2,16922,-72,46,0
Fname 1454,,Lname 1454,51929.28,708,2,10555,-89,29,0
Fname 2175,D,Lname 2175,51929.28,708,2,10392,-90,28,0
Fname 3078,,Lname 3078,51929.28,708,2,10130,-90,28,0
Fname 7849,Y,Lname 7849,51873.12,589,2,15727,-75,43,0
Fname 1179,W,Lname 1179,51779.52,722,2,11946,-85,33,0
Fname 9472,,Lname 9472,51748.32,2353,6,18561,-67,51,0
Fname 6216,,Lname 6216,51723.36,2409,7,11760,-86,32,0
Fname 5397,,Lname 5397,51723.36,1037,3,8712,-94,24,0
Fname 366,A,Lname 366,51723.36,708,2,13558,-81,37,0
Fname 367,,Lname 367,51723.36,708,2,15666,-75,43,0
Fname 554,C,Lname 554,51723.36,708,2,9169,-93,25,0
Fname 599,F,Lname 599,51723.36,708,2,8989,-94,25,0
Fname 669,M,Lname 669,51723.36,708,2,10645,-89,29,0
Fname 754,,Lname 754,51723.36,708,2,10528,-89,29,0
Fname 755,,Lname 755,51723.36,708,2,17038,-71,47,0
Fname 867,I,Lname 867,51723.36,708,2,12225,-85,33,0
Fname 1065,,Lname 1065,51723.36,708,2,9034,-93,25,0
Fname 1070,D,Lname 1070,51723.36,708,2,19890,-64,54,0
Fname 1185,,Lname 1185,51723.36,708,2,9303,-93,25,0
Fname 1334,,Lname 1334,51723.36,708,2,9257,-93,25,0
Fname 1349,,Lname 1349,51723.36,708,2,10112,-90,28,0
Fname 1453,K,Lname 1453,51723.36,708,2,9196,-93,25,0
Fname 1455,,Lname 1455,51723.36,708,2,11461,-87,31,0
Fname 2176,,Lname 2176,51723.36,708,2,13153,-82,36,0
Fname 2193,I,Lname 2193,51723.36,708,2,8952,-94,25,0
Fname 2584,C,Lname 2584,51723.36,708,2,9319,-93,26,0
Fname 9234,R,Lname 9234,51723.36,708,2,10656,-89,29,0
Fname 4755,R,Lname 4755,51704.64,701,2,11865,-86,33,0
Fname 751,,Lname 751,51592.32,722,2,10062,-91,28,0
Fname 1180,,Lname 1180,51592.32,722,2,11234,-87,31,0
Fname 3852,M,Lname 3852,51554.88,715,2,10318,-90,28,0
Fname 555,E,Lname 555,51536.16,708,2,11829,-86,32,0
Fname 624,E,Lname 624,51536.16,708,2,11004,-88,30,0
Fname 668,,Lname 668,51536.16,708,2,10772,-89,30,0
Fname 752,,Lname 752,51536.16,708,2,9538,-92,26,0
Fname 781,,Lname 781,51536.16,708,2,9189,-93,25,0
Fname 826,R,Lname 826,51536.16,708,2,9928,-91,27,0
Fname 1155,D,Lname 1155,51536.16,708,2,9358,-93,26,0
Fname 1761,,Lname 1761,51536.16,708,2,10002,-91,27,0
Fname 1783,,Lname 1783,51536.16,708,2,9487,-92,26,0
Fname 3594,,Lname 3594,51536.16,708,2,11682,-86,32,0
Fname 4736,,Lname 4736,51498.72,687,2,10908,-88,30,0
Fname 2073,,Lname 2073,51480,687,2,18518,-67,51,0
Fname 8317,,Lname 8317,51386.4,554,2,9043,-93,25,0
Fname 8314,R,Lname 8314,51386.4,505,1,9626,-92,26,0
Fname 2906,L,Lname 2906,51386.4,470,1,16869,-72,46,0
Fname 13149,R,Lname 13149,51386.4,470,1,10019,-91,27,0
Fname 2833,P,Lname 2833,51386.4,463,1,9461,-92,26,0
Fname 6830,A,Lname 6830,51386.4,463,1,17506,-70,48,0
Fname 1481,,Lname 1481,51386.4,435,1,12714,-83,35,0
Fname 9772,E,Lname 9772,51386.4,428,1,13434,-81,37,0
Fname 1788,,Lname 1788,51386.4,421,1,10599,-89,29,0
Fname 1673,M,Lname 1673,51386.4,392,1,12069,-85,33,0
Fname 3408,O,Lname 3408,51386.4,351,1,15729,-75,43,0
Fname 3863,K,Lname 3863,51386.4,351,1,12769,-83,35,0
Fname 4555,,Lname 4555,51386.4,351,1,11106,-88,30,0
Fname 11268,D,Lname 11268,51317.76,764,2,14568,-78,40,0
Fname 6331,G,Lname 6331,51317.76,603,2,9254,-93,25,0
Fname 2916,,Lname 2916,51124.32,1331,4,11002,-88,30,0
Fname 5227,,Lname 5227,51124.32,1128,3,10959,-88,30,0
Fname 7344,,Lname 7344,51043.2,5650,15,13489,-81,37,0
Fname 3766,D,Lname 3766,50880.96,3466,9,13040,-82,36,0
Fname 140,,Lname 140,50880.96,2136,6,13835,-80,38,0
Fname 7950,,Lname 7950,50856,1576,4,13830,-80,38,0
Fname 6525,D,Lname 6525,50856,330,1,14006,-80,38,0
Fname 6528,,Lname 6528,50856,288,1,8905,-94,24,0
Fname 1365,M,Lname 1365,50781.12,3368,9,13366,-82,37,0
Fname 7245,,Lname 7245,50768.64,799,2,13280,-82,36,0
Fname 1069,M,Lname 1069,50712.48,722,2,8537,-95,23,0
Fname 4622,Q,Lname 4622,50656.32,1023,3,9743,-91,27,0
Fname 5731,M,Lname 5731,50656.32,953,3,14662,-78,40,0
Fname 1652,,Lname 1652,50544,6105,17,21503,-59,59,0
Fname 12544,L,Lname 12544,50525.28,722,2,8216,-96,23,0
Fname 4611,,Lname 4611,50431.68,1023,3,12405,-84,34,0
Fname 3949,N,Lname 3949,50431.68,988,3,10571,-89,29,0
Fname 163,SHANELL,Lname 163,50356.8,2241,6,14971,-77,41,0
Fname 2204,L,Lname 2204,50294.4,1443,4,8726,-94,24,0
Fname 2523,R,Lname 2523,50294.4,477,1,8248,-96,23,0
Fname 5968,F,Lname 5968,50263.2,631,2,10433,-90,29,0
Fname 9015,,Lname 9015,50011.52,1142,3,19235,-65,53,0
Fname 2092,,Lname 2092,49778.56,1744,5,8508,-95,23,0
Fname 8838,D,Lname 8838,49608,743,2,11084,-88,30,0
Fname 8513,,Lname 8513,49585.12,1149,3,8984,-94,25,0
Fname 2464,,Lname 2464,49533.12,1023,3,16146,-74,44,0
Fname 8413,N,Lname 8413,49514.4,568,2,10474,-89,29,0
Fname 8524,N,Lname 8524,49514.4,568,2,11984,-85,33,0
Fname 8659,,Lname 8659,49514.4,568,2,9384,-92,26,0
Fname 3281,,Lname 3281,49514.4,554,2,12933,-83,35,0
Fname 3290,,Lname 3290,49514.4,554,2,9247,-93,25,0
Fname 3435,L,Lname 3435,49514.4,554,2,11952,-85,33,0
Fname 3673,,Lname 3673,49514.4,554,2,8861,-94,24,0
Fname 4081,,Lname 4081,49514.4,554,2,10466,-89,29,0
Fname 4996,,Lname 4996,49514.4,554,2,9765,-91,27,0
Fname 6980,,Lname 6980,49514.4,554,2,8783,-94,24,0
Fname 6981,,Lname 6981,49514.4,554,2,9057,-93,25,0
Fname 7025,,Lname 7025,49514.4,554,2,8898,-94,24,0
Fname 7288,G,Lname 7288,49514.4,554,2,11283,-87,31,0
Fname 7289,,Lname 7289,49514.4,554,2,9204,-93,25,0
Fname 7291,,Lname 7291,49514.4,554,2,8727,-94,24,0
Fname 7553,M,Lname 7553,49514.4,554,2,10825,-89,30,0
Fname 7554,,Lname 7554,49514.4,554,2,9050,-93,25,0
Fname 7557,E,Lname 7557,49514.4,554,2,8592,-95,24,0
Fname 7558,,Lname 7558,49514.4,554,2,12593,-84,35,0
Fname 7740,,Lname 7740,49514.4,554,2,9469,-92,26,0
Fname 7839,,Lname 7839,49514.4,554,2,9038,-93,25,0
Fname 7840,,Lname 7840,49514.4,554,2,9870,-91,27,0
Fname 7855,G,Lname 7855,49514.4,554,2,12387,-84,34,0
Fname 7972,E,Lname 7972,49514.4,554,2,10158,-90,28,0
Fname 7973,E,Lname 7973,49514.4,554,2,9660,-92,26,0
Fname 8057,,Lname 8057,49514.4,554,2,8763,-94,24,0
Fname 8414,M,Lname 8414,49514.4,554,2,11138,-88,31,0
Fname 8529,,Lname 8529,49514.4,554,2,8680,-94,24,0
Fname 8530,,Lname 8530,49514.4,554,2,9803,-91,27,0
Fname 8551,,Lname 8551,49514.4,554,2,11044,-88,30,0
Fname 8662,L,Lname 8662,49514.4,554,2,8901,-94,24,0
Fname 8664,M,Lname 8664,49514.4,554,2,10499,-89,29,0
Fname 9094,,Lname 9094,49514.4,554,2,9166,-93,25,0
Fname 9095,,Lname 9095,49514.4,554,2,9145,-93,25,0
Fname 9120,L,Lname 9120,49514.4,554,2,8895,-94,24,0
Fname 9209,,Lname 9209,49514.4,554,2,8587,-95,24,0
Fname 9210,,Lname 9210,49514.4,554,2,8999,-94,25,0
Fname 9211,P,Lname 9211,49514.4,554,2,9465,-92,26,0
Fname 9212,M,Lname 9212,49514.4,554,2,10309,-90,28,0
Fname 9749,,Lname 9749,49514.4,554,2,9023,-93,25,0
Fname 10146,E,Lname 10146,49514.4,554,2,8817,-94,24,0
Fname 7716,,Lname 7716,49514.4,551,2,14964,-77,41,0
Fname 8631,,Lname 8631,49514.4,533,1,11790,-86,32,0
Fname 7661,A,Lname 7661,49514.4,477,1,8929,-94,24,0
Fname 782,,Lname 782,49514.4,463,1,11716,-86,32,0
Fname 6432,M,Lname 6432,49514.4,449,1,10725,-89,29,0
Fname 1669,R,Lname 1669,49514.4,421,1,12641,-84,35,0
Fname 2851,,Lname 2851,49514.4,386,1,10251,-90,28,0
Fname 4317,A,Lname 4317,49514.4,351,1,12671,-83,35,0
Fname 8828,T,Lname 8828,49514.4,260,1,9279,-93,25,0
Fname 6683,,Lname 6683,49514.4,204,1,9603,-92,26,0
Fname 6951,GARY,Lname 6951,49514.4,204,1,17060,-71,47,0
Fname 8441,M,Lname 8441,49514.4,190,1,11125,-88,30,0
Fname 1204,,Lname 1204,49445.76,722,2,8858,-94,24,0
Fname 9614,,Lname 9614,49131.68,2213,6,12265,-85,34,0
Fname 4979,,Lname 4979,49046.4,2871,8,10304,-90,28,0
Fname 6665,C,Lname 6665,49046.4,1660,5,8852,-94,24,0
Fname 1033,W,Lname 1033,49046.4,1408,4,10281,-90,28,0
Fname 4200,,Lname 4200,49046.4,1023,3,11128,-88,30,0
Fname 5542,M,Lname 5542,49046.4,848,2,9052,-93,25,0
Fname 12647,,Lname 12647,49046.4,764,2,8723,-94,24,0
Fname 2103,N,Lname 2103,49046.4,617,2,11460,-87,31,0
Fname 4424,A,Lname 4424,49046.4,617,2,8187,-96,22,0
Fname 2768,,Lname 2768,49046.4,603,2,9003,-93,25,0
Fname 1978,,Lname 1978,48597.12,939,3,14738,-78,40,0
Fname 1581,,Lname 1581,48347.52,435,1,15084,-77,41,0
Fname 2743,G,Lname 2743,48145.76,932,3,13647,-81,37,0
Fname 1918,E,Lname 1918,48079.2,673,2,22740,-56,62,0
Fname 2559,D,Lname 2559,47944,680,2,21334,-60,58,0
Fname 3361,,Lname 3361,47910.72,449,1,14762,-78,40,0
Fname 7342,,Lname 7342,47860.8,7449,20,16367,-73,45,0
Fname 2421,B,Lname 2421,47860.8,3900,11,15990,-74,44,0
Fname 3339,L.,Lname 3339,47673.6,4250,12,12875,-83,35,0
Fname 8484,,Lname 8484,47642.4,1555,4,13877,-80,38,0
Fname 9106,B,Lname 9106,47642.4,1548,4,13246,-82,36,0
Fname 12786,A,Lname 12786,47642.4,1212,3,11205,-87,31,0
Fname 8940,,Lname 8940,47642.4,547,1,9620,-92,26,0
Fname 7621,,Lname 7621,47642.4,477,1,15359,-76,42,0
Fname 3065,M,Lname 3065,47642.4,470,1,13690,-81,38,0
Fname 5548,,Lname 5548,47642.4,470,1,12467,-84,34,0
Fname 5661,R,Lname 5661,47642.4,470,1,9485,-92,26,0
Fname 7055,,Lname 7055,47642.4,470,1,8790,-94,24,0
Fname 7622,C,Lname 7622,47642.4,470,1,12281,-85,34,0
Fname 2653,D,Lname 2653,47642.4,463,1,9605,-92,26,0
Fname 2814,,Lname 2814,47642.4,463,1,11891,-86,33,0
Fname 2857,Z,Lname 2857,47642.4,463,1,8981,-94,25,0
Fname 3089,C,Lname 3089,47642.4,463,1,15852,-75,43,0
Fname 3107,H,Lname 3107,47642.4,463,1,8766,-94,24,0
Fname 3837,,Lname 3837,47642.4,463,1,10585,-89,29,0
Fname 3838,,Lname 3838,47642.4,463,1,10004,-91,27,0
Fname 3840,R,Lname 3840,47642.4,463,1,8851,-94,24,0
Fname 5843,E,Lname 5843,47642.4,463,1,10352,-90,28,0
Fname 5844,M,Lname 5844,47642.4,463,1,17519,-70,48,0
Fname 6307,E,Lname 6307,47642.4,463,1,10051,-91,28,0
Fname 6420,,Lname 6420,47642.4,463,1,12393,-84,34,0
Fname 6843,,Lname 6843,47642.4,463,1,9340,-93,26,0
Fname 6908,,Lname 6908,47642.4,463,1,13868,-80,38,0
Fname 6975,,Lname 6975,47642.4,463,1,9478,-92,26,0
Fname 7143,H,Lname 7143,47642.4,463,1,9166,-93,25,0
Fname 7144,,Lname 7144,47642.4,463,1,9231,-93,25,0
Fname 5355,A,Lname 5355,47642.4,361,1,9194,-93,25,0
Fname 1523,L,Lname 1523,47642.4,358,1,9738,-91,27,0
Fname 1547,,Lname 1547,47642.4,351,1,9939,-91,27,0
Fname 1548,M,Lname 1548,47642.4,351,1,8270,-96,23,0
Fname 1576,,Lname 1576,47642.4,351,1,9567,-92,26,0
Fname 1686,,Lname 1686,47642.4,351,1,8873,-94,24,0
Fname 1800,M,Lname 1800,47642.4,351,1,12375,-84,34,0
Fname 1852,R,Lname 1852,47642.4,351,1,8218,-96,23,0
Fname 1853,L,Lname 1853,47642.4,351,1,11720,-86,32,0
Fname 2685,L,Lname 2685,47642.4,351,1,8578,-95,24,0
Fname 2877,,Lname 2877,47642.4,351,1,10673,-89,29,0
Fname 2879,,Lname 2879,47642.4,351,1,9051,-93,25,0
Fname 3262,N,Lname 3262,47642.4,351,1,8582,-95,24,0
Fname 3263,,Lname 3263,47642.4,351,1,12782,-83,35,0
Fname 3264,,Lname 3264,47642.4,351,1,12528,-84,34,0
Fname 3274,V,Lname 3274,47642.4,351,1,12000,-85,33,0
Fname 3275,,Lname 3275,47642.4,351,1,9791,-91,27,0
Fname 3409,J,Lname 3409,47642.4,351,1,10131,-90,28,0
Fname 3410,A,Lname 3410,47642.4,351,1,9629,-92,26,0
Fname 3655,CAPRI,Lname 3655,47642.4,351,1,10829,-88,30,0
Fname 3749,,Lname 3749,47642.4,351,1,11042,-88,30,0
Fname 3979,,Lname 3979,47642.4,351,1,9167,-93,25,0
Fname 3981,,Lname 3981,47642.4,351,1,12635,-84,35,0
Fname 3982,,Lname 3982,47642.4,351,1,11769,-86,32,0
Fname 4051,L,Lname 4051,47642.4,351,1,8225,-96,23,0
Fname 4662,B,Lname 4662,47642.4,351,1,15559,-76,43,0
Fname 5046,R,Lname 5046,47642.4,351,1,10217,-90,28,0
Fname 5047,,Lname 5047,47642.4,351,1,10766,-89,29,0
Fname 5048,M,Lname 5048,47642.4,351,1,8752,-94,24,0
Fname 5203,K,Lname 5203,47642.4,351,1,8870,-94,24,0
Fname 5277,,Lname 5277,47642.4,351,1,11990,-85,33,0
Fname 5278,,Lname 5278,47642.4,351,1,8435,-95,23,0
Fname 5309,,Lname 5309,47642.4,351,1,8726,-94,24,0
Fname 5310,E,Lname 5310,47642.4,351,1,12496,-84,34,0
Fname 5341,,Lname 5341,47642.4,351,1,8188,-96,22,0
Fname 5342,,Lname 5342,47642.4,351,1,9311,-93,26,0
Fname 5354,M,Lname 5354,47642.4,351,1,8836,-94,24,0
Fname 5465,,Lname 5465,47642.4,351,1,9800,-91,27,0
Fname 5466,M,Lname 5466,47642.4,351,1,8419,-95,23,0
Fname 5467,,Lname 5467,47642.4,351,1,8602,-95,24,0
Fname 5520,E,Lname 5520,47642.4,351,1,10330,-90,28,0
Fname 5743,J,Lname 5743,47642.4,351,1,8924,-94,24,0
Fname 6642,,Lname 6642,47642.4,351,1,12102,-85,33,0
Fname 6878,,Lname 6878,47642.4,351,1,12150,-85,33,0
Fname 10014,,Lname 10014,47642.4,351,1,8780,-94,24,0
Fname 13550,J,Lname 13550,47642.4,281,1,15938,-74,44,0
Fname 9786,J,Lname 9786,47642.4,274,1,8023,-96,22,0
Fname 7665,L,Lname 7665,47632,11194,31,18954,-66,52,0
Fname 8068,D,Lname 8068,47632,10305,28,22383,-57,61,0
Fname 2357,G,Lname 2357,47632,4838,13,21504,-59,59,0
Fname 358,,Lname 358,47632,4376,12,20087,-63,55,0
Fname 3568,A,Lname 3568,47632,3326,9,15847,-75,43,0
Fname 9910,N,Lname 9910,47403.2,8170,22,17050,-71,47,0
Fname 3650,D,Lname 3650,47403.2,8093,22,19479,-65,53,0
Fname 156,J,Lname 156,47403.2,6875,19,20890,-61,57,0
Fname 3465,B,Lname 3465,47403.2,6783,19,22561,-56,62,0
Fname 2664,,Lname 2664,47403.2,6252,17,24184,-52,66,0
Fname 895,LYNN,Lname 895,47403.2,5706,16,16735,-72,46,0
Fname 1731,YE,Lname 1731,47403.2,5643,15,18743,-67,51,0
Fname 1267,,Lname 1267,47403.2,4376,12,25312,-49,69,0
Fname 1937,R.,Lname 1937,47403.2,4033,11,19010,-66,52,0
Fname 1823,LYNNE,Lname 1823,47403.2,3515,10,20127,-63,55,0
Fname 1440,,Lname 1440,47403.2,3494,10,17779,-69,49,0
Fname 5532,A,Lname 5532,47403.2,3396,9,21247,-60,58,0
Fname 3755,A,Lname 3755,47392.8,10837,30,22607,-56,62,0
Fname 1019,S,Lname 1019,47174.4,2143,6,10103,-90,28,0
Fname 631,,Lname 631,47174.4,2129,6,22691,-56,62,0
Fname 1346,,Lname 1346,47174.4,1065,3,9577,-92,26,0
Fname 4137,,Lname 4137,47174.4,890,2,9060,-93,25,0
Fname 2101,,Lname 2101,47174.4,631,2,19638,-64,54,0
Fname 6021,,Lname 6021,47174.4,617,2,8780,-94,24,0
Fname 3975,,Lname 3975,47174.4,574,2,13984,-80,38,0
Fname 7706,B,Lname 7706,47174.4,574,2,8715,-94,24,0
Fname 9562,K,Lname 9562,47174.4,533,1,10969,-88,30,0
Fname 6863,,Lname 6863,47174.4,470,1,12628,-84,35,0
Fname 842,A,Lname 842,47174.4,407,1,8293,-95,23,0
Fname 1539,K,Lname 1539,47174.4,407,1,10597,-89,29,0
Fname 3485,,Lname 3485,47174.4,407,1,8218,-96,23,0
Fname 4748,K,Lname 4748,47174.4,386,1,9829,-91,27,0
Fname 13151,M,Lname 13151,47164,5951,16,20935,-61,57,0
Fname 3265,RENEE,Lname 3265,47122.4,5041,14,19877,-64,54,0
Fname 954,FLORES,Lname 954,47101.6,3585,10,15186,-77,42,0
Fname 8557,,Lname 8557,47049.6,190,1,12354,-84,34,0
Fname 3132,J,Lname 3132,47039.2,449,1,23325,-54,64,0
Fname 2658,G,Lname 2658,47018.4,574,2,17139,-71,47,0
Fname 13150,,Lname 13150,47018.4,463,1,19847,-64,54,0
Fname 6777,A,Lname 6777,46945.6,2269,6,21226,-60,58,0
